reg;cl_age90;Dc_Elec_Covid_cum;jour
84;0;924;2020-04-21
84;0;953;2020-04-22
84;0;976;2020-04-23
84;0;996;2020-04-24
84;0;1006;2020-04-25
84;0;1017;2020-04-26
84;0;1031;2020-04-27
84;0;1044;2020-04-28
84;0;1066;2020-04-29
84;0;1083;2020-04-30
84;0;1097;2020-05-01
84;0;1106;2020-05-02
84;0;1118;2020-05-03
84;0;1136;2020-05-04
84;0;1146;2020-05-05
84;0;1168;2020-05-06
84;0;1175;2020-05-07
84;0;1185;2020-05-08
84;0;1192;2020-05-09
84;0;1201;2020-05-10
84;0;1208;2020-05-11
84;0;1214;2020-05-12
84;0;1222;2020-05-13
84;0;1232;2020-05-14
84;0;1240;2020-05-15
84;0;1249;2020-05-16
84;0;1253;2020-05-17
84;09;0;2020-03-06
84;09;0;2020-03-07
84;09;0;2020-03-08
84;09;0;2020-03-09
84;09;0;2020-03-10
84;09;0;2020-03-11
84;09;0;2020-03-12
84;09;0;2020-03-13
84;09;0;2020-03-14
84;09;0;2020-03-15
84;09;0;2020-03-16
84;09;0;2020-03-17
84;09;0;2020-03-18
84;09;0;2020-03-19
84;09;0;2020-03-20
84;09;0;2020-03-21
84;09;0;2020-03-22
84;09;0;2020-03-23
84;09;0;2020-03-24
84;09;0;2020-03-25
84;09;0;2020-03-26
84;09;0;2020-03-27
84;09;0;2020-03-28
84;09;0;2020-03-29
84;09;0;2020-03-30
84;09;0;2020-03-31
84;09;0;2020-04-01
84;09;0;2020-04-02
84;09;0;2020-04-03
84;09;0;2020-04-04
84;09;0;2020-04-05
84;09;0;2020-04-06
84;09;0;2020-04-07
84;09;0;2020-04-08
84;09;0;2020-04-09
84;09;0;2020-04-10
84;09;0;2020-04-11
84;09;0;2020-04-12
84;09;0;2020-04-13
84;09;0;2020-04-14
84;09;0;2020-04-15
84;09;0;2020-04-16
84;09;0;2020-04-17
84;09;0;2020-04-18
84;09;0;2020-04-19
84;09;0;2020-04-20
84;09;0;2020-04-21
84;09;0;2020-04-22
84;09;0;2020-04-23
84;09;0;2020-04-24
84;09;0;2020-04-25
84;09;0;2020-04-26
84;09;0;2020-04-27
84;09;0;2020-04-28
84;09;0;2020-04-29
84;09;0;2020-04-30
84;09;0;2020-05-01
84;09;0;2020-05-02
84;09;0;2020-05-03
84;09;0;2020-05-04
84;09;0;2020-05-05
84;09;0;2020-05-06
84;09;0;2020-05-07
84;09;0;2020-05-08
84;09;0;2020-05-09
84;09;0;2020-05-10
84;09;0;2020-05-11
84;09;0;2020-05-12
84;09;0;2020-05-13
84;09;0;2020-05-14
84;09;0;2020-05-15
84;09;0;2020-05-16
84;09;0;2020-05-17
84;19;0;2020-03-06
84;19;0;2020-03-07
84;19;0;2020-03-08
84;19;0;2020-03-09
84;19;0;2020-03-10
84;19;0;2020-03-11
84;19;0;2020-03-12
84;19;0;2020-03-13
84;19;0;2020-03-14
84;19;0;2020-03-15
84;19;0;2020-03-16
84;19;0;2020-03-17
84;19;0;2020-03-18
84;19;0;2020-03-19
84;19;0;2020-03-20
84;19;0;2020-03-21
84;19;0;2020-03-22
84;19;0;2020-03-23
84;19;0;2020-03-24
84;19;0;2020-03-25
84;19;0;2020-03-26
84;19;0;2020-03-27
84;19;0;2020-03-28
84;19;0;2020-03-29
84;19;0;2020-03-30
84;19;0;2020-03-31
84;19;0;2020-04-01
84;19;0;2020-04-02
84;19;0;2020-04-03
84;19;0;2020-04-04
84;19;0;2020-04-05
84;19;0;2020-04-06
84;19;0;2020-04-07
84;19;0;2020-04-08
84;19;0;2020-04-09
84;19;0;2020-04-10
84;19;0;2020-04-11
84;19;0;2020-04-12
84;19;0;2020-04-13
84;19;0;2020-04-14
84;19;0;2020-04-15
84;19;0;2020-04-16
84;19;0;2020-04-17
84;19;0;2020-04-18
84;19;0;2020-04-19
84;19;0;2020-04-20
84;19;0;2020-04-21
84;19;0;2020-04-22
84;19;0;2020-04-23
84;19;0;2020-04-24
84;19;0;2020-04-25
84;19;0;2020-04-26
84;19;0;2020-04-27
84;19;0;2020-04-28
84;19;0;2020-04-29
84;19;0;2020-04-30
84;19;0;2020-05-01
84;19;0;2020-05-02
84;19;0;2020-05-03
84;19;0;2020-05-04
84;19;0;2020-05-05
84;19;0;2020-05-06
84;19;0;2020-05-07
84;19;0;2020-05-08
84;19;0;2020-05-09
84;19;0;2020-05-10
84;19;0;2020-05-11
84;19;0;2020-05-12
84;19;0;2020-05-13
84;19;0;2020-05-14
84;19;0;2020-05-15
84;19;0;2020-05-16
84;19;0;2020-05-17
84;29;0;2020-03-06
84;29;0;2020-03-07
84;29;0;2020-03-08
84;29;0;2020-03-09
84;29;0;2020-03-10
84;29;0;2020-03-11
84;29;0;2020-03-12
84;29;0;2020-03-13
84;29;0;2020-03-14
84;29;0;2020-03-15
84;29;0;2020-03-16
84;29;0;2020-03-17
84;29;0;2020-03-18
84;29;0;2020-03-19
84;29;0;2020-03-20
84;29;0;2020-03-21
84;29;0;2020-03-22
84;29;0;2020-03-23
84;29;0;2020-03-24
84;29;0;2020-03-25
84;29;0;2020-03-26
84;29;0;2020-03-27
84;29;0;2020-03-28
84;29;0;2020-03-29
84;29;0;2020-03-30
84;29;0;2020-03-31
84;29;0;2020-04-01
84;29;0;2020-04-02
84;29;0;2020-04-03
84;29;0;2020-04-04
84;29;0;2020-04-05
84;29;0;2020-04-06
84;29;0;2020-04-07
84;29;0;2020-04-08
84;29;0;2020-04-09
84;29;0;2020-04-10
84;29;0;2020-04-11
84;29;0;2020-04-12
84;29;0;2020-04-13
84;29;0;2020-04-14
84;29;0;2020-04-15
84;29;0;2020-04-16
84;29;0;2020-04-17
84;29;0;2020-04-18
84;29;0;2020-04-19
84;29;0;2020-04-20
84;29;0;2020-04-21
84;29;0;2020-04-22
84;29;0;2020-04-23
84;29;0;2020-04-24
84;29;0;2020-04-25
84;29;0;2020-04-26
84;29;0;2020-04-27
84;29;0;2020-04-28
84;29;0;2020-04-29
84;29;0;2020-04-30
84;29;0;2020-05-01
84;29;0;2020-05-02
84;29;0;2020-05-03
84;29;0;2020-05-04
84;29;0;2020-05-05
84;29;0;2020-05-06
84;29;0;2020-05-07
84;29;0;2020-05-08
84;29;0;2020-05-09
84;29;0;2020-05-10
84;29;0;2020-05-11
84;29;0;2020-05-12
84;29;0;2020-05-13
84;29;1;2020-05-14
84;29;1;2020-05-15
84;29;1;2020-05-16
84;29;1;2020-05-17
84;39;0;2020-03-06
84;39;0;2020-03-07
84;39;0;2020-03-08
84;39;0;2020-03-09
84;39;0;2020-03-10
84;39;0;2020-03-11
84;39;1;2020-03-12
84;39;1;2020-03-13
84;39;1;2020-03-14
84;39;1;2020-03-15
84;39;1;2020-03-16
84;39;1;2020-03-17
84;39;1;2020-03-18
84;39;1;2020-03-19
84;39;1;2020-03-20
84;39;1;2020-03-21
84;39;1;2020-03-22
84;39;1;2020-03-23
84;39;1;2020-03-24
84;39;1;2020-03-25
84;39;1;2020-03-26
84;39;1;2020-03-27
84;39;1;2020-03-28
84;39;1;2020-03-29
84;39;1;2020-03-30
84;39;1;2020-03-31
84;39;1;2020-04-01
84;39;1;2020-04-02
84;39;1;2020-04-03
84;39;1;2020-04-04
84;39;1;2020-04-05
84;39;1;2020-04-06
84;39;2;2020-04-07
84;39;2;2020-04-08
84;39;2;2020-04-09
84;39;2;2020-04-10
84;39;2;2020-04-11
84;39;2;2020-04-12
84;39;2;2020-04-13
84;39;2;2020-04-14
84;39;2;2020-04-15
84;39;2;2020-04-16
84;39;2;2020-04-17
84;39;2;2020-04-18
84;39;2;2020-04-19
84;39;2;2020-04-20
84;39;2;2020-04-21
84;39;2;2020-04-22
84;39;2;2020-04-23
84;39;2;2020-04-24
84;39;2;2020-04-25
84;39;2;2020-04-26
84;39;2;2020-04-27
84;39;2;2020-04-28
84;39;2;2020-04-29
84;39;2;2020-04-30
84;39;2;2020-05-01
84;39;2;2020-05-02
84;39;2;2020-05-03
84;39;2;2020-05-04
84;39;2;2020-05-05
84;39;2;2020-05-06
84;39;2;2020-05-07
84;39;2;2020-05-08
84;39;2;2020-05-09
84;39;2;2020-05-10
84;39;2;2020-05-11
84;39;2;2020-05-12
84;39;2;2020-05-13
84;39;2;2020-05-14
84;39;2;2020-05-15
84;39;2;2020-05-16
84;39;2;2020-05-17
84;49;0;2020-03-06
84;49;0;2020-03-07
84;49;0;2020-03-08
84;49;0;2020-03-09
84;49;0;2020-03-10
84;49;0;2020-03-11
84;49;0;2020-03-12
84;49;0;2020-03-13
84;49;0;2020-03-14
84;49;0;2020-03-15
84;49;0;2020-03-16
84;49;0;2020-03-17
84;49;0;2020-03-18
84;49;0;2020-03-19
84;49;0;2020-03-20
84;49;0;2020-03-21
84;49;0;2020-03-22
84;49;0;2020-03-23
84;49;0;2020-03-24
84;49;0;2020-03-25
84;49;0;2020-03-26
84;49;0;2020-03-27
84;49;0;2020-03-28
84;49;0;2020-03-29
84;49;0;2020-03-30
84;49;1;2020-03-31
84;49;1;2020-04-01
84;49;2;2020-04-02
84;49;3;2020-04-03
84;49;5;2020-04-04
84;49;6;2020-04-05
84;49;6;2020-04-06
84;49;7;2020-04-07
84;49;7;2020-04-08
84;49;7;2020-04-09
84;49;7;2020-04-10
84;49;7;2020-04-11
84;49;7;2020-04-12
84;49;7;2020-04-13
84;49;7;2020-04-14
84;49;8;2020-04-15
84;49;8;2020-04-16
84;49;9;2020-04-17
84;49;9;2020-04-18
84;49;9;2020-04-19
84;49;9;2020-04-20
84;49;9;2020-04-21
84;49;9;2020-04-22
84;49;9;2020-04-23
84;49;9;2020-04-24
84;49;9;2020-04-25
84;49;9;2020-04-26
84;49;9;2020-04-27
84;49;9;2020-04-28
84;49;9;2020-04-29
84;49;9;2020-04-30
84;49;9;2020-05-01
84;49;9;2020-05-02
84;49;9;2020-05-03
84;49;9;2020-05-04
84;49;9;2020-05-05
84;49;9;2020-05-06
84;49;9;2020-05-07
84;49;9;2020-05-08
84;49;9;2020-05-09
84;49;9;2020-05-10
84;49;9;2020-05-11
84;49;9;2020-05-12
84;49;10;2020-05-13
84;49;10;2020-05-14
84;49;10;2020-05-15
84;49;10;2020-05-16
84;49;10;2020-05-17
84;59;0;2020-03-06
84;59;0;2020-03-07
84;59;0;2020-03-08
84;59;0;2020-03-09
84;59;0;2020-03-10
84;59;0;2020-03-11
84;59;0;2020-03-12
84;59;0;2020-03-13
84;59;0;2020-03-14
84;59;0;2020-03-15
84;59;0;2020-03-16
84;59;0;2020-03-17
84;59;0;2020-03-18
84;59;0;2020-03-19
84;59;0;2020-03-20
84;59;0;2020-03-21
84;59;0;2020-03-22
84;59;0;2020-03-23
84;59;2;2020-03-24
84;59;2;2020-03-25
84;59;2;2020-03-26
84;59;2;2020-03-27
84;59;4;2020-03-28
84;59;5;2020-03-29
84;59;7;2020-03-30
84;59;7;2020-03-31
84;59;7;2020-04-01
84;59;9;2020-04-02
84;59;11;2020-04-03
84;59;13;2020-04-04
84;59;14;2020-04-05
84;59;15;2020-04-06
84;59;15;2020-04-07
84;59;17;2020-04-08
84;59;18;2020-04-09
84;59;19;2020-04-10
84;59;19;2020-04-11
84;59;19;2020-04-12
84;59;20;2020-04-13
84;59;20;2020-04-14
84;59;20;2020-04-15
84;59;20;2020-04-16
84;59;21;2020-04-17
84;59;22;2020-04-18
84;59;23;2020-04-19
84;59;23;2020-04-20
84;59;24;2020-04-21
84;59;27;2020-04-22
84;59;29;2020-04-23
84;59;32;2020-04-24
84;59;32;2020-04-25
84;59;33;2020-04-26
84;59;33;2020-04-27
84;59;33;2020-04-28
84;59;33;2020-04-29
84;59;33;2020-04-30
84;59;33;2020-05-01
84;59;33;2020-05-02
84;59;33;2020-05-03
84;59;33;2020-05-04
84;59;33;2020-05-05
84;59;34;2020-05-06
84;59;34;2020-05-07
84;59;35;2020-05-08
84;59;35;2020-05-09
84;59;35;2020-05-10
84;59;35;2020-05-11
84;59;35;2020-05-12
84;59;35;2020-05-13
84;59;35;2020-05-14
84;59;35;2020-05-15
84;59;35;2020-05-16
84;59;35;2020-05-17
84;69;0;2020-03-06
84;69;0;2020-03-07
84;69;0;2020-03-08
84;69;0;2020-03-09
84;69;0;2020-03-10
84;69;0;2020-03-11
84;69;0;2020-03-12
84;69;0;2020-03-13
84;69;1;2020-03-14
84;69;1;2020-03-15
84;69;1;2020-03-16
84;69;1;2020-03-17
84;69;1;2020-03-18
84;69;2;2020-03-19
84;69;3;2020-03-20
84;69;4;2020-03-21
84;69;4;2020-03-22
84;69;7;2020-03-23
84;69;8;2020-03-24
84;69;9;2020-03-25
84;69;12;2020-03-26
84;69;12;2020-03-27
84;69;14;2020-03-28
84;69;14;2020-03-29
84;69;17;2020-03-30
84;69;17;2020-03-31
84;69;17;2020-04-01
84;69;18;2020-04-02
84;69;20;2020-04-03
84;69;20;2020-04-04
84;69;22;2020-04-05
84;69;24;2020-04-06
84;69;26;2020-04-07
84;69;30;2020-04-08
84;69;34;2020-04-09
84;69;36;2020-04-10
84;69;37;2020-04-11
84;69;37;2020-04-12
84;69;41;2020-04-13
84;69;43;2020-04-14
84;69;48;2020-04-15
84;69;48;2020-04-16
84;69;49;2020-04-17
84;69;52;2020-04-18
84;69;52;2020-04-19
84;69;53;2020-04-20
84;69;56;2020-04-21
84;69;60;2020-04-22
84;69;61;2020-04-23
84;69;62;2020-04-24
84;69;63;2020-04-25
84;69;64;2020-04-26
84;69;68;2020-04-27
84;69;70;2020-04-28
84;69;73;2020-04-29
84;69;75;2020-04-30
84;69;78;2020-05-01
84;69;78;2020-05-02
84;69;79;2020-05-03
84;69;79;2020-05-04
84;69;80;2020-05-05
84;69;83;2020-05-06
84;69;84;2020-05-07
84;69;84;2020-05-08
84;69;84;2020-05-09
84;69;84;2020-05-10
84;69;84;2020-05-11
84;69;85;2020-05-12
84;69;85;2020-05-13
84;69;85;2020-05-14
84;69;87;2020-05-15
84;69;88;2020-05-16
84;69;88;2020-05-17
84;79;0;2020-03-06
84;79;0;2020-03-07
84;79;0;2020-03-08
84;79;0;2020-03-09
84;79;0;2020-03-10
84;79;0;2020-03-11
84;79;0;2020-03-12
84;79;0;2020-03-13
84;79;0;2020-03-14
84;79;1;2020-03-15
84;79;1;2020-03-16
84;79;1;2020-03-17
84;79;2;2020-03-18
84;79;3;2020-03-19
84;79;4;2020-03-20
84;79;7;2020-03-21
84;79;10;2020-03-22
84;79;13;2020-03-23
84;79;17;2020-03-24
84;79;25;2020-03-25
84;79;28;2020-03-26
84;79;36;2020-03-27
84;79;44;2020-03-28
84;79;47;2020-03-29
84;79;50;2020-03-30
84;79;51;2020-03-31
84;79;59;2020-04-01
84;79;66;2020-04-02
84;79;71;2020-04-03
84;79;81;2020-04-04
84;79;83;2020-04-05
84;79;89;2020-04-06
84;79;99;2020-04-07
84;79;102;2020-04-08
84;79;106;2020-04-09
84;79;113;2020-04-10
84;79;116;2020-04-11
84;79;122;2020-04-12
84;79;126;2020-04-13
84;79;131;2020-04-14
84;79;135;2020-04-15
84;79;137;2020-04-16
84;79;141;2020-04-17
84;79;145;2020-04-18
84;79;148;2020-04-19
84;79;158;2020-04-20
84;79;164;2020-04-21
84;79;168;2020-04-22
84;79;174;2020-04-23
84;79;175;2020-04-24
84;79;179;2020-04-25
84;79;179;2020-04-26
84;79;183;2020-04-27
84;79;184;2020-04-28
84;79;188;2020-04-29
84;79;192;2020-04-30
84;79;196;2020-05-01
84;79;197;2020-05-02
84;79;200;2020-05-03
84;79;202;2020-05-04
84;79;203;2020-05-05
84;79;207;2020-05-06
84;79;207;2020-05-07
84;79;210;2020-05-08
84;79;210;2020-05-09
84;79;211;2020-05-10
84;79;212;2020-05-11
84;79;213;2020-05-12
84;79;215;2020-05-13
84;79;219;2020-05-14
84;79;219;2020-05-15
84;79;221;2020-05-16
84;79;221;2020-05-17
84;89;0;2020-03-06
84;89;1;2020-03-07
84;89;1;2020-03-08
84;89;1;2020-03-09
84;89;1;2020-03-10
84;89;4;2020-03-11
84;89;5;2020-03-12
84;89;8;2020-03-13
84;89;9;2020-03-14
84;89;10;2020-03-15
84;89;11;2020-03-16
84;89;17;2020-03-17
84;89;20;2020-03-18
84;89;22;2020-03-19
84;89;25;2020-03-20
84;89;26;2020-03-21
84;89;30;2020-03-22
84;89;35;2020-03-23
84;89;43;2020-03-24
84;89;46;2020-03-25
84;89;52;2020-03-26
84;89;62;2020-03-27
84;89;73;2020-03-28
84;89;83;2020-03-29
84;89;93;2020-03-30
84;89;109;2020-03-31
84;89;132;2020-04-01
84;89;146;2020-04-02
84;89;163;2020-04-03
84;89;179;2020-04-04
84;89;191;2020-04-05
84;89;201;2020-04-06
84;89;219;2020-04-07
84;89;234;2020-04-08
84;89;250;2020-04-09
84;89;264;2020-04-10
84;89;277;2020-04-11
84;89;288;2020-04-12
84;89;303;2020-04-13
84;89;312;2020-04-14
84;89;324;2020-04-15
84;89;334;2020-04-16
84;89;349;2020-04-17
84;89;364;2020-04-18
84;89;375;2020-04-19
84;89;387;2020-04-20
84;89;395;2020-04-21
84;89;407;2020-04-22
84;89;410;2020-04-23
84;89;418;2020-04-24
84;89;421;2020-04-25
84;89;424;2020-04-26
84;89;428;2020-04-27
84;89;434;2020-04-28
84;89;443;2020-04-29
84;89;449;2020-04-30
84;89;455;2020-05-01
84;89;460;2020-05-02
84;89;464;2020-05-03
84;89;472;2020-05-04
84;89;476;2020-05-05
84;89;483;2020-05-06
84;89;486;2020-05-07
84;89;491;2020-05-08
84;89;495;2020-05-09
84;89;500;2020-05-10
84;89;504;2020-05-11
84;89;506;2020-05-12
84;89;509;2020-05-13
84;89;511;2020-05-14
84;89;512;2020-05-15
84;89;515;2020-05-16
84;89;517;2020-05-17
84;90;0;2020-03-06
84;90;0;2020-03-07
84;90;0;2020-03-08
84;90;0;2020-03-09
84;90;0;2020-03-10
84;90;0;2020-03-11
84;90;0;2020-03-12
84;90;0;2020-03-13
84;90;0;2020-03-14
84;90;0;2020-03-15
84;90;0;2020-03-16
84;90;1;2020-03-17
84;90;4;2020-03-18
84;90;5;2020-03-19
84;90;7;2020-03-20
84;90;10;2020-03-21
84;90;10;2020-03-22
84;90;14;2020-03-23
84;90;19;2020-03-24
84;90;27;2020-03-25
84;90;35;2020-03-26
84;90;43;2020-03-27
84;90;47;2020-03-28
84;90;55;2020-03-29
84;90;61;2020-03-30
84;90;69;2020-03-31
84;90;77;2020-04-01
84;90;88;2020-04-02
84;90;97;2020-04-03
84;90;111;2020-04-04
84;90;127;2020-04-05
84;90;136;2020-04-06
84;90;145;2020-04-07
84;90;155;2020-04-08
84;90;163;2020-04-09
84;90;171;2020-04-10
84;90;178;2020-04-11
84;90;187;2020-04-12
84;90;197;2020-04-13
84;90;207;2020-04-14
84;90;214;2020-04-15
84;90;225;2020-04-16
84;90;236;2020-04-17
84;90;245;2020-04-18
84;90;253;2020-04-19
84;90;265;2020-04-20
84;90;274;2020-04-21
84;90;280;2020-04-22
84;90;291;2020-04-23
84;90;298;2020-04-24
84;90;300;2020-04-25
84;90;306;2020-04-26
84;90;308;2020-04-27
84;90;312;2020-04-28
84;90;318;2020-04-29
84;90;323;2020-04-30
84;90;324;2020-05-01
84;90;327;2020-05-02
84;90;331;2020-05-03
84;90;339;2020-05-04
84;90;343;2020-05-05
84;90;350;2020-05-06
84;90;353;2020-05-07
84;90;354;2020-05-08
84;90;357;2020-05-09
84;90;360;2020-05-10
84;90;362;2020-05-11
84;90;364;2020-05-12
84;90;366;2020-05-13
84;90;369;2020-05-14
84;90;374;2020-05-15
84;90;377;2020-05-16
84;90;379;2020-05-17
93;0;0;2020-03-06
93;0;0;2020-03-07
93;0;1;2020-03-08
93;0;1;2020-03-09
93;0;1;2020-03-10
93;0;1;2020-03-11
93;0;1;2020-03-12
93;0;1;2020-03-13
93;0;1;2020-03-14
93;0;2;2020-03-15
93;0;4;2020-03-16
93;0;4;2020-03-17
93;0;6;2020-03-18
93;0;9;2020-03-19
93;0;12;2020-03-20
93;0;16;2020-03-21
93;0;17;2020-03-22
93;0;23;2020-03-23
93;0;29;2020-03-24
93;0;34;2020-03-25
93;0;45;2020-03-26
93;0;54;2020-03-27
93;0;59;2020-03-28
93;0;66;2020-03-29
93;0;80;2020-03-30
93;0;95;2020-03-31
93;0;110;2020-04-01
93;0;126;2020-04-02
93;0;139;2020-04-03
93;0;160;2020-04-04
93;0;183;2020-04-05
93;0;200;2020-04-06
93;0;219;2020-04-07
93;0;236;2020-04-08
93;0;251;2020-04-09
93;0;267;2020-04-10
93;0;279;2020-04-11
93;0;287;2020-04-12
93;0;305;2020-04-13
93;0;322;2020-04-14
93;0;343;2020-04-15
93;0;363;2020-04-16
93;0;381;2020-04-17
93;0;390;2020-04-18
93;0;399;2020-04-19
93;0;416;2020-04-20
93;0;421;2020-04-21
93;0;434;2020-04-22
93;0;450;2020-04-23
93;0;458;2020-04-24
93;0;469;2020-04-25
93;0;475;2020-04-26
93;0;485;2020-04-27
93;0;493;2020-04-28
93;0;505;2020-04-29
93;0;518;2020-04-30
93;0;523;2020-05-01
93;0;529;2020-05-02
93;0;539;2020-05-03
93;0;547;2020-05-04
93;0;553;2020-05-05
93;0;563;2020-05-06
93;0;569;2020-05-07
93;0;574;2020-05-08
93;0;578;2020-05-09
93;0;583;2020-05-10
93;0;589;2020-05-11
93;0;594;2020-05-12
93;0;598;2020-05-13
93;0;601;2020-05-14
93;0;610;2020-05-15
93;0;614;2020-05-16
93;0;615;2020-05-17
93;09;0;2020-03-06
93;09;0;2020-03-07
93;09;0;2020-03-08
93;09;0;2020-03-09
93;09;0;2020-03-10
93;09;0;2020-03-11
93;09;0;2020-03-12
93;09;0;2020-03-13
93;09;0;2020-03-14
93;09;0;2020-03-15
93;09;0;2020-03-16
93;09;0;2020-03-17
93;09;0;2020-03-18
93;09;0;2020-03-19
93;09;0;2020-03-20
93;09;0;2020-03-21
93;09;0;2020-03-22
93;09;0;2020-03-23
93;09;0;2020-03-24
93;09;0;2020-03-25
93;09;0;2020-03-26
93;09;0;2020-03-27
93;09;0;2020-03-28
93;09;0;2020-03-29
93;09;0;2020-03-30
93;09;0;2020-03-31
93;09;0;2020-04-01
93;09;0;2020-04-02
93;09;0;2020-04-03
93;09;0;2020-04-04
93;09;0;2020-04-05
93;09;0;2020-04-06
93;09;0;2020-04-07
93;09;0;2020-04-08
93;09;0;2020-04-09
93;09;0;2020-04-10
93;09;0;2020-04-11
93;09;0;2020-04-12
93;09;0;2020-04-13
93;09;0;2020-04-14
93;09;0;2020-04-15
93;09;0;2020-04-16
93;09;0;2020-04-17
93;09;0;2020-04-18
93;09;0;2020-04-19
93;09;0;2020-04-20
93;09;0;2020-04-21
93;09;0;2020-04-22
93;09;0;2020-04-23
93;09;0;2020-04-24
93;09;0;2020-04-25
93;09;0;2020-04-26
93;09;0;2020-04-27
93;09;0;2020-04-28
93;09;0;2020-04-29
93;09;0;2020-04-30
93;09;0;2020-05-01
93;09;0;2020-05-02
93;09;0;2020-05-03
93;09;0;2020-05-04
93;09;0;2020-05-05
93;09;0;2020-05-06
93;09;0;2020-05-07
93;09;0;2020-05-08
93;09;0;2020-05-09
93;09;0;2020-05-10
93;09;0;2020-05-11
93;09;0;2020-05-12
93;09;0;2020-05-13
93;09;0;2020-05-14
93;09;0;2020-05-15
93;09;0;2020-05-16
93;09;0;2020-05-17
93;19;0;2020-03-06
93;19;0;2020-03-07
93;19;0;2020-03-08
93;19;0;2020-03-09
93;19;0;2020-03-10
93;19;0;2020-03-11
93;19;0;2020-03-12
93;19;0;2020-03-13
93;19;0;2020-03-14
93;19;0;2020-03-15
93;19;0;2020-03-16
93;19;0;2020-03-17
93;19;0;2020-03-18
93;19;0;2020-03-19
93;19;0;2020-03-20
93;19;0;2020-03-21
93;19;0;2020-03-22
93;19;0;2020-03-23
93;19;0;2020-03-24
93;19;0;2020-03-25
93;19;0;2020-03-26
93;19;0;2020-03-27
93;19;0;2020-03-28
93;19;0;2020-03-29
93;19;0;2020-03-30
93;19;0;2020-03-31
93;19;0;2020-04-01
93;19;0;2020-04-02
93;19;0;2020-04-03
93;19;0;2020-04-04
93;19;0;2020-04-05
93;19;0;2020-04-06
93;19;0;2020-04-07
93;19;0;2020-04-08
93;19;0;2020-04-09
93;19;0;2020-04-10
93;19;0;2020-04-11
93;19;0;2020-04-12
93;19;0;2020-04-13
93;19;0;2020-04-14
93;19;0;2020-04-15
93;19;0;2020-04-16
93;19;0;2020-04-17
93;19;0;2020-04-18
93;19;0;2020-04-19
93;19;0;2020-04-20
93;19;0;2020-04-21
93;19;0;2020-04-22
93;19;0;2020-04-23
93;19;0;2020-04-24
93;19;0;2020-04-25
93;19;0;2020-04-26
93;19;0;2020-04-27
93;19;0;2020-04-28
93;19;0;2020-04-29
93;19;0;2020-04-30
93;19;0;2020-05-01
93;19;0;2020-05-02
93;19;0;2020-05-03
93;19;0;2020-05-04
93;19;0;2020-05-05
93;19;0;2020-05-06
93;19;0;2020-05-07
93;19;0;2020-05-08
93;19;0;2020-05-09
93;19;0;2020-05-10
93;19;0;2020-05-11
93;19;0;2020-05-12
93;19;0;2020-05-13
93;19;0;2020-05-14
93;19;0;2020-05-15
93;19;0;2020-05-16
93;19;0;2020-05-17
93;29;0;2020-03-06
93;29;0;2020-03-07
93;29;0;2020-03-08
93;29;0;2020-03-09
93;29;0;2020-03-10
93;29;0;2020-03-11
93;29;0;2020-03-12
93;29;0;2020-03-13
93;29;0;2020-03-14
93;29;0;2020-03-15
93;29;0;2020-03-16
93;29;0;2020-03-17
93;29;0;2020-03-18
93;29;0;2020-03-19
93;29;0;2020-03-20
93;29;0;2020-03-21
93;29;0;2020-03-22
93;29;0;2020-03-23
93;29;1;2020-03-24
93;29;1;2020-03-25
93;29;1;2020-03-26
93;29;1;2020-03-27
93;29;1;2020-03-28
93;29;1;2020-03-29
93;29;1;2020-03-30
93;29;1;2020-03-31
93;29;1;2020-04-01
93;29;1;2020-04-02
93;29;1;2020-04-03
93;29;1;2020-04-04
93;29;1;2020-04-05
93;29;1;2020-04-06
93;29;1;2020-04-07
93;29;1;2020-04-08
93;29;1;2020-04-09
93;29;1;2020-04-10
93;29;1;2020-04-11
93;29;1;2020-04-12
93;29;1;2020-04-13
93;29;1;2020-04-14
93;29;1;2020-04-15
93;29;1;2020-04-16
93;29;1;2020-04-17
93;29;1;2020-04-18
93;29;1;2020-04-19
93;29;1;2020-04-20
93;29;1;2020-04-21
93;29;1;2020-04-22
93;29;1;2020-04-23
93;29;1;2020-04-24
93;29;1;2020-04-25
93;29;1;2020-04-26
93;29;1;2020-04-27
93;29;1;2020-04-28
93;29;1;2020-04-29
93;29;1;2020-04-30
93;29;1;2020-05-01
93;29;1;2020-05-02
93;29;1;2020-05-03
93;29;1;2020-05-04
93;29;1;2020-05-05
93;29;1;2020-05-06
93;29;1;2020-05-07
93;29;1;2020-05-08
93;29;1;2020-05-09
93;29;1;2020-05-10
93;29;1;2020-05-11
93;29;1;2020-05-12
93;29;1;2020-05-13
93;29;1;2020-05-14
93;29;1;2020-05-15
93;29;1;2020-05-16
93;29;1;2020-05-17
93;39;0;2020-03-06
93;39;0;2020-03-07
93;39;0;2020-03-08
93;39;0;2020-03-09
93;39;0;2020-03-10
93;39;0;2020-03-11
93;39;0;2020-03-12
93;39;0;2020-03-13
93;39;0;2020-03-14
93;39;0;2020-03-15
93;39;0;2020-03-16
93;39;0;2020-03-17
93;39;0;2020-03-18
93;39;0;2020-03-19
93;39;0;2020-03-20
93;39;0;2020-03-21
93;39;0;2020-03-22
93;39;0;2020-03-23
93;39;0;2020-03-24
93;39;0;2020-03-25
93;39;0;2020-03-26
93;39;0;2020-03-27
93;39;0;2020-03-28
93;39;0;2020-03-29
